用户ID,用户姓名,商品ID,商品名称,商品类别,单价,购买时间,购买数量,消费金额,用户城市,用户性别,用户年龄
U8111,米震邦,P24744,笔记本电脑,电子产品,3196.75,2024-08-08 21:17:15,4,12787.0,西安,男,55
U1679,黄康善,P87528,卫衣,服装,784.05,2024-04-02 06:07:33,4,3136.2,成都,男,49
U7485,伏仁腾,P64165,毛绒玩具,玩具,182.82,2024-03-16 10:30:25,2,365.64,重庆,女,36
U5389,邱谦顺,P28058,智能手机,电子产品,8771.49,2024-03-26 18:09:36,3,26314.47,南京,女,24
U8906,洪清亨,P59810,四件套,家居,3918.16,2024-10-03 10:32:33,2,7836.32,重庆,女,59
U3467,洪宁磊,P75816,办公椅,家居,4953.04,2024-11-27 10:16:44,3,14859.12,天津,男,40
U6670,祁成有,P66356,山地车,运动,986.13,2024-10-23 15:07:53,2,1972.26,杭州,男,44
U3200,袁发民,P54784,平板电脑,电子产品,2864.02,2024-09-13 01:27:59,3,8592.06,苏州,男,27
U8452,刁伯,P73092,笔记本电脑,电子产品,8734.52,2024-09-18 18:28:20,3,26203.56,杭州,男,50
U7104,诸超,P15587,充电宝,电子产品,4512.52,2024-07-05 23:12:09,4,18050.08,北京,男,21
U1861,花辰峰,P98542,毛绒玩具,玩具,973.34,2024-08-27 23:26:09,1,973.34,深圳,女,56
U9653,邓福,P36906,科幻小说,书籍,614.88,2024-01-16 09:27:51,3,1844.64,成都,男,48
U7850,石壮涛,P97536,餐桌,家居,4870.53,2024-02-05 08:27:00,3,14611.59,重庆,女,42
U4168,萧峰友,P29523,显示器,电子产品,8757.28,2024-12-18 23:49:54,3,26271.84,北京,女,19
U1168,黄心,P14219,跑步鞋,运动,288.38,2024-01-03 12:23:57,2,576.76,武汉,女,51
U1711,酆宏,P29318,瑜伽垫,运动,620.27,2024-07-29 09:57:17,5,3101.35,重庆,男,25
U8316,阮学,P46038,显示器,电子产品,6755.08,2024-12-18 04:27:07,3,20265.24,天津,女,57
U4008,俞振辰,P59446,面霜,美妆,567.33,2024-05-14 05:44:59,3,1701.99,深圳,男,27
U8817,石伦,P37042,时尚杂志,书籍,412.67,2024-12-18 09:13:50,4,1650.68,广州,男,32
U6892,湛之腾,P66105,时尚杂志,书籍,792.8,2024-11-14 01:52:05,2,1585.6,杭州,女,21
U9482,支弘思,P26353,夹克,服装,645.19,2024-11-24 00:43:54,5,3225.95,成都,女,27
U3606,卜奇,P69108,连衣裙,服装,855.85,2024-04-04 00:22:46,2,1711.7,广州,男,35
U2768,林和元,P42353,智能手表,电子产品,6732.91,2024-06-25 23:19:22,4,26931.64,深圳,女,23
U7785,裘辰,P28435,化妆刷套装,美妆,246.11,2024-02-26 21:26:15,5,1230.55,苏州,男,34
U5715,应志诚,P78532,遥控车,玩具,270.37,2024-09-06 15:45:36,1,270.37,深圳,男,22
U7663,齐成俊,P20495,四件套,家居,1674.01,2024-10-06 11:20:16,1,1674.01,上海,女,24
U3554,董信思,P61706,四件套,家居,2451.98,2024-01-21 16:39:20,1,2451.98,苏州,男,58
U9705,窦会坚,P81949,技术教材,书籍,28.48,2024-10-17 01:47:51,2,56.96,广州,女,22
U4607,倪琛,P35660,羽毛球拍,运动,520.75,2024-06-15 01:35:09,1,520.75,北京,男,58
U2443,刁富震,P98921,变形金刚,玩具,139.76,2024-02-17 20:57:45,1,139.76,苏州,男,24
U9636,虞家子,P54657,山地车,运动,653.54,2024-10-13 07:07:44,5,3267.7,重庆,男,42
U9990,祁振言,P13588,时尚杂志,书籍,822.16,2024-12-14 10:07:52,3,2466.48,南京,男,57
U8229,李栋富,P99764,山地车,运动,112.14,2024-07-04 01:26:43,2,224.28,成都,男,39
U8868,颜新庆,P99936,智能手表,电子产品,972.03,2024-08-10 04:43:20,1,972.03,西安,男,23
U4715,郑浩富,P93626,跑步鞋,运动,579.86,2024-09-09 23:04:31,3,1739.58,北京,女,39
U4438,葛海致,P51900,T恤,服装,297.57,2024-09-05 11:15:58,2,595.14,南京,男,21
U4228,尤腾辰,P62148,连衣裙,服装,568.85,2024-09-12 05:25:25,1,568.85,广州,女,63
U7387,卜风,P20497,蓝牙耳机,电子产品,675.13,2024-10-03 01:59:53,4,2700.52,武汉,女,31
U8796,熊楠有,P41331,技术教材,书籍,422.85,2024-09-17 07:34:20,2,845.7,深圳,男,30
U8727,梁宁,P60609,沙发,家居,1654.87,2024-08-09 19:49:17,2,3309.74,成都,男,36
U9682,平鹏磊,P51713,漫画,书籍,119.39,2024-11-25 10:42:39,2,238.78,深圳,女,26
U3449,花才学,P88993,面霜,美妆,258.9,2024-06-17 00:55:38,2,517.8,广州,男,45
U2027,缪学,P63007,化妆刷套装,美妆,754.63,2024-11-13 19:59:07,5,3773.15,武汉,女,37
U7805,尤盛河,P39348,化妆刷套装,美妆,238.32,2024-07-01 11:43:57,3,714.96,重庆,女,59
U3947,潘翔,P56967,收纳盒,家居,4653.14,2024-04-30 12:19:26,2,9306.28,天津,女,26
U3299,吴波维,P43990,洗发水,美妆,647.19,2024-04-14 01:10:33,2,1294.38,西安,女,44
U1467,邵德朗,P54053,历史书籍,书籍,990.23,2024-01-14 23:40:02,2,1980.46,杭州,男,29
U3865,姚俊武,P97035,显示器,电子产品,6964.8,2024-09-25 14:07:57,3,20894.4,西安,男,57
U2352,潘义生,P79166,台灯,家居,4496.51,2024-05-24 09:05:36,1,4496.51,广州,女,38
U2799,钮明学,P52572,运动鞋,服装,301.06,2024-03-25 06:08:13,3,903.18,北京,女,41
U1207,郝鸣,P32474,运动鞋,服装,925.48,2024-11-24 07:47:01,4,3701.92,苏州,女,39
U6340,魏峰斌,P39981,羽毛球拍,运动,823.88,2024-01-28 16:41:32,2,1647.76,上海,男,62
U8024,胡磊龙,P12031,羽绒服,服装,474.35,2024-11-17 14:42:06,1,474.35,上海,女,36
U9122,凤江,P87038,防晒霜,美妆,130.45,2024-08-17 09:15:09,3,391.35,苏州,女,30
U5742,邓翰时,P24947,运动鞋,服装,595.29,2024-09-17 14:59:13,2,1190.58,杭州,女,19
U8284,宋明,P14724,瑜伽垫,运动,383.09,2024-03-20 08:55:49,5,1915.45,苏州,男,22
U5688,王林成,P81431,收纳盒,家居,3336.79,2024-02-14 18:56:42,5,16683.95,西安,女,38
U7621,胡固,P82850,显示器,电子产品,4804.59,2024-03-28 02:20:42,3,14413.77,南京,女,58
U3693,苗利,P56978,遥控车,玩具,827.65,2024-04-29 06:50:43,2,1655.3,武汉,男,53
U4873,韩启厚,P51858,显示器,电子产品,6248.24,2024-01-28 05:55:54,3,18744.72,北京,女,33
U4328,薛文亮,P32841,篮球,运动,323.58,2024-09-25 08:56:10,1,323.58,西安,女,36
U3752,许翔安,P84831,洗发水,美妆,160.86,2024-12-15 16:50:46,5,804.3,广州,男,28
U3040,姜磊,P67986,充电宝,电子产品,8839.27,2024-07-31 06:14:47,5,44196.35,上海,男,30
U4142,茅康兴,P52865,口红,美妆,168.16,2024-02-24 02:41:00,2,336.32,武汉,男,28
U9596,严世朋,P21797,智能手机,电子产品,922.63,2024-04-14 05:36:40,2,1845.26,南京,男,46
U9968,童平,P56722,夹克,服装,639.78,2024-03-10 05:29:07,5,3198.9,苏州,女,40
U9768,周诚豪,P90108,平板电脑,电子产品,9034.43,2024-12-29 17:12:34,5,45172.15,杭州,男,36
U5896,梁时会,P90118,洗发水,美妆,685.07,2024-07-31 22:56:00,3,2055.21,杭州,男,32
U6155,单冠,P18686,沙发,家居,321.47,2024-05-28 04:19:25,3,964.41,武汉,男,38
U5416,顾俊勇,P13804,山地车,运动,440.84,2024-11-06 01:01:31,4,1763.36,成都,女,24
U9518,田伦,P90140,抱枕,家居,1928.91,2024-05-21 16:32:57,3,5786.73,广州,女,45
U7475,卞顺以,P78648,运动鞋,服装,901.92,2024-04-18 12:42:37,3,2705.76,北京,女,36
U5972,凤文,P98561,历史书籍,书籍,873.38,2024-08-20 14:20:21,2,1746.76,上海,男,25
U4743,诸斌,P54190,瑜伽垫,运动,578.86,2024-11-05 07:32:44,2,1157.72,重庆,男,22
U7428,丁士政,P60057,沙发,家居,3213.95,2024-09-28 18:12:32,2,6427.9,成都,男,53
U1627,麻善亨,P50650,毛绒玩具,玩具,550.82,2024-11-19 14:52:56,4,2203.28,深圳,女,41
U3792,卜裕磊,P18165,办公椅,家居,2815.77,2024-10-26 21:35:25,1,2815.77,西安,女,46
U7936,皮国壮,P10729,时尚杂志,书籍,963.91,2024-12-20 04:57:17,1,963.91,北京,女,65
U7151,邵雄,P11462,面霜,美妆,426.08,2024-11-17 04:45:14,5,2130.4,武汉,男,44
U2478,乐义善,P49774,跳绳,运动,774.96,2024-06-30 18:39:45,4,3099.84,苏州,男,59
U6644,董成山,P31258,拼图,玩具,806.36,2024-01-06 05:18:38,2,1612.72,成都,女,53
U3789,单辰才,P40638,遥控车,玩具,71.82,2024-12-24 17:48:49,2,143.64,广州,男,50
U8668,安彪,P27958,口红,美妆,859.09,2024-03-09 05:58:53,1,859.09,上海,男,59
U5598,纪功冠,P18370,跳绳,运动,220.12,2024-04-04 06:58:11,4,880.48,广州,女,60
U1474,罗盛若,P47676,乐高积木,玩具,64.41,2024-09-28 09:52:24,3,193.23,重庆,男,20
U3323,邵天维,P47175,洗发水,美妆,850.84,2024-05-14 20:58:54,2,1701.68,重庆,男,32
U9690,苗善行,P24686,四件套,家居,4094.77,2024-06-13 00:17:02,5,20473.85,成都,女,62
U3979,江松,P51521,卫衣,服装,610.07,2024-02-20 01:16:11,4,2440.28,重庆,女,36
U5063,时毅旭,P83414,口红,美妆,892.22,2024-08-30 20:28:29,3,2676.66,上海,女,26
U1458,米志思,P93478,遥控车,玩具,951.79,2024-04-09 13:52:19,5,4758.95,重庆,女,56
U3542,解翔仁,P66913,充电宝,电子产品,6142.54,2024-07-17 13:09:05,5,30712.7,深圳,男,44
U8970,余新光,P26925,遥控车,玩具,880.8,2024-11-27 08:14:10,1,880.8,杭州,女,47
U9633,成翔,P45159,粉底液,美妆,181.95,2024-02-26 15:09:07,1,181.95,南京,女,37
U9377,崔俊强,P13790,变形金刚,玩具,930.75,2024-06-15 20:53:49,2,1861.5,西安,男,53
U2602,杭江致,P42816,笔记本电脑,电子产品,772.56,2024-10-13 03:37:52,5,3862.8,武汉,女,33
U4777,严家磊,P91548,沙发,家居,2654.56,2024-10-08 19:10:24,1,2654.56,武汉,女,62
U5879,阮浩海,P29851,T恤,服装,213.18,2024-10-10 22:54:22,3,639.54,西安,男,47
U1939,王冠,P50945,夹克,服装,375.59,2024-07-29 03:09:45,5,1877.95,成都,男,34
U6282,沈绍乐,P12098,连衣裙,服装,513.12,2024-11-14 13:07:16,3,1539.36,北京,男,39
U6637,郎功谦,P58176,化妆刷套装,美妆,834.5,2024-01-20 11:01:16,2,1669.0,天津,男,32
U6661,康康海,P39040,T恤,服装,297.51,2024-01-17 19:36:56,4,1190.04,苏州,女,32
U8460,杨成辉,P60836,蓝牙耳机,电子产品,7710.96,2024-01-09 22:43:20,4,30843.84,成都,女,58
U1947,董榕胜,P76351,口红,美妆,796.94,2024-07-31 07:36:24,2,1593.88,天津,男,41
U2834,卞朋,P10175,心理学,书籍,26.22,2024-06-09 23:16:13,5,131.1,苏州,女,42
U2906,喻杰航,P21212,历史书籍,书籍,774.44,2024-11-05 23:26:44,1,774.44,西安,男,58
U1238,朱策松,P97177,心理学,书籍,62.48,2024-11-07 04:40:27,3,187.44,深圳,男,35
U7080,严龙,P57709,牛仔裤,服装,534.23,2024-07-29 22:17:41,1,534.23,西安,女,58
U5659,许诚兴,P62933,毛绒玩具,玩具,656.51,2024-12-21 08:21:17,4,2626.04,重庆,男,21
U4433,严朋,P93426,连衣裙,服装,579.64,2024-10-26 13:56:03,5,2898.2,南京,女,20
U3839,计世杰,P21338,收纳盒,家居,3846.01,2024-09-04 06:55:44,5,19230.05,广州,男,19
U1610,贺群以,P82871,沙发,家居,1568.16,2024-09-10 15:13:49,3,4704.48,成都,男,60
U3030,余思壮,P40569,遥控车,玩具,238.94,2024-12-14 22:08:00,1,238.94,成都,男,38
U6528,殷敬,P99362,防晒霜,美妆,901.53,2024-02-08 05:10:04,4,3606.12,苏州,男,20
U6521,董裕,P58982,人物传记,书籍,999.14,2024-05-01 10:38:02,2,1998.28,武汉,男,26
U5931,顾家雄,P22343,收纳盒,家居,4451.64,2024-03-26 08:04:40,2,8903.28,南京,男,45
U1941,闵泰宁,P96946,跳绳,运动,179.92,2024-06-27 23:02:51,4,719.68,南京,男,33
U7648,萧武学,P69537,抱枕,家居,4653.21,2024-05-19 00:08:15,5,23266.05,重庆,女,63
U9923,纪钧先,P50116,科幻小说,书籍,321.39,2024-03-06 03:26:26,3,964.17,杭州,女,55
U6844,解茂,P36195,篮球,运动,293.74,2024-05-24 16:04:28,1,293.74,武汉,女,62
U6517,房明,P21254,防晒霜,美妆,982.35,2024-02-03 09:55:13,1,982.35,成都,女,45
U6669,魏善,P79836,防晒霜,美妆,91.85,2024-06-17 06:38:51,1,91.85,南京,女,34
U2020,杜飞世,P96840,毛绒玩具,玩具,658.21,2024-04-26 03:46:18,1,658.21,重庆,男,44
U2486,梁广,P57398,桌游,玩具,524.87,2024-05-27 03:04:21,2,1049.74,西安,男,20
U9134,平博江,P84153,心理学,书籍,552.54,2024-09-05 01:26:59,5,2762.7,成都,女,39
U7236,吕民子,P75900,牛仔裤,服装,932.28,2024-07-16 09:46:55,5,4661.4,重庆,男,39
U7340,钟涛裕,P92275,科幻小说,书籍,784.42,2024-04-26 05:10:54,5,3922.1,上海,女,54
U7385,胡进心,P62007,时尚杂志,书籍,744.15,2024-11-30 09:12:23,4,2976.6,杭州,男,46
U4434,华军磊,P84154,漫画,书籍,173.91,2024-09-22 12:50:41,1,173.91,北京,女,27
U7975,臧克,P10611,牛仔裤,服装,210.7,2024-12-15 19:26:58,2,421.4,北京,女,49
U9524,谢冠若,P85960,羽毛球拍,运动,872.51,2024-06-04 22:14:10,4,3490.04,深圳,男,33
U5232,汪言维,P97758,山地车,运动,388.52,2024-09-07 00:23:29,1,388.52,广州,女,35
U3449,贲超涛,P68472,漫画,书籍,442.16,2024-10-15 16:12:10,3,1326.48,南京,男,41
U7541,汪裕言,P14381,夹克,服装,770.18,2024-04-08 15:24:49,1,770.18,武汉,男,51
U4381,洪光飞,P71225,人物传记,书籍,852.18,2024-01-05 12:01:01,1,852.18,杭州,男,32
U3364,卫先,P77561,防晒霜,美妆,183.98,2024-11-12 21:59:01,2,367.96,天津,女,38
U6182,奚绍,P20173,洗发水,美妆,643.54,2024-03-23 04:19:51,2,1287.08,杭州,女,23
U2693,杜斌,P57668,台灯,家居,3821.65,2024-04-03 04:01:56,5,19108.25,上海,女,38
U2534,张康,P67773,蓝牙耳机,电子产品,5199.44,2024-05-01 12:49:26,1,5199.44,南京,女,43
U2075,许伟友,P90906,跳绳,运动,846.52,2024-06-06 22:39:44,3,2539.56,西安,女,48
U5965,史士和,P57080,人物传记,书籍,623.9,2024-08-26 02:16:41,2,1247.8,天津,男,31
U8473,窦明风,P94456,变形金刚,玩具,731.49,2024-05-11 22:28:08,3,2194.47,上海,男,37
U6654,赵明顺,P77161,心理学,书籍,712.43,2024-10-17 05:33:51,5,3562.15,北京,女,56
U9091,钱军,P29524,笔记本电脑,电子产品,5633.2,2024-11-18 05:13:51,3,16899.6,上海,女,41
U2050,皮祥,P89344,口红,美妆,104.95,2024-04-26 17:05:24,4,419.8,北京,男,38
U6973,莫祥顺,P47831,芭比娃娃,玩具,768.19,2024-12-24 05:55:30,1,768.19,天津,男,28
U8456,邓斌辉,P20582,连衣裙,服装,336.86,2024-09-28 16:35:43,1,336.86,天津,女,42
U9115,曹涛,P90634,连衣裙,服装,300.33,2024-01-20 04:32:24,3,900.99,深圳,男,20
U8693,岑壮,P81898,蓝牙耳机,电子产品,8140.71,2024-08-08 08:24:03,5,40703.55,广州,男,35
U9345,解言毅,P59234,粉底液,美妆,316.17,2024-05-11 18:17:23,1,316.17,武汉,女,65
U7731,郑利林,P10920,山地车,运动,335.26,2024-10-01 07:39:10,3,1005.78,重庆,男,37
U6999,莫友,P83137,办公椅,家居,3745.23,2024-05-13 13:12:55,1,3745.23,武汉,女,27
U1966,丁杰晨,P29475,台灯,家居,3176.86,2024-03-14 20:07:09,5,15884.3,苏州,女,61
U5548,施强东,P33755,夹克,服装,813.88,2024-08-05 11:48:55,2,1627.76,南京,男,27
U7239,鲁友东,P92663,四件套,家居,101.51,2024-02-20 11:40:26,2,203.02,天津,男,21
U6235,潘河策,P67851,时尚杂志,书籍,99.7,2024-03-03 00:05:36,3,299.1,重庆,男,63
U1380,袁时旭,P66306,跑步鞋,运动,21.09,2024-12-26 21:45:10,3,63.27,南京,女,37
U3098,郁树,P28414,餐桌,家居,2439.97,2024-02-11 22:22:51,5,12199.85,广州,女,38
U1036,田祥,P40684,T恤,服装,840.99,2024-08-04 06:50:35,1,840.99,南京,女,41
U5765,平榕国,P57120,口红,美妆,780.14,2024-10-07 11:21:18,2,1560.28,上海,男,26
U2627,葛振,P37095,台灯,家居,2166.56,2024-10-17 10:57:57,5,10832.8,广州,女,48
U7714,解豪心,P98569,沙发,家居,3235.57,2024-11-23 00:50:53,4,12942.28,天津,女,51
U6295,萧文东,P62224,口红,美妆,535.9,2024-01-16 07:20:23,5,2679.5,成都,男,30
U5955,宗有琛,P20380,口红,美妆,331.83,2024-01-14 08:12:39,4,1327.32,南京,女,61
U6498,虞士,P15075,口红,美妆,382.75,2024-03-28 04:08:31,3,1148.25,杭州,女,52
U4632,郎梁,P61560,人物传记,书籍,223.06,2024-04-04 06:02:46,5,1115.3,北京,女,50
U5871,裘梁,P82206,哑铃,运动,802.34,2024-05-18 15:29:28,4,3209.36,广州,女,30
U6774,邬超磊,P43628,运动鞋,服装,327.63,2024-07-11 14:47:32,4,1310.52,武汉,男,64
U1584,闵维平,P59884,跑步鞋,运动,60.27,2024-03-27 19:08:45,4,241.08,杭州,男,62
U4361,苏岩健,P58438,跑步鞋,运动,345.53,2024-01-12 07:26:42,5,1727.65,西安,男,53
U2331,元伦河,P60879,科幻小说,书籍,237.47,2024-02-14 01:32:39,3,712.41,成都,女,40
U3178,卫博固,P58039,面霜,美妆,496.94,2024-06-25 06:04:05,1,496.94,北京,女,49
U1278,颜有天,P29870,粉底液,美妆,668.04,2024-04-27 14:21:46,2,1336.08,杭州,男,60
U6091,许琛国,P49967,跳绳,运动,751.49,2024-07-31 01:47:26,5,3757.45,苏州,男,47
U4295,娄振,P85201,防晒霜,美妆,732.98,2024-01-12 17:36:37,2,1465.96,重庆,女,20
U9391,江仁信,P11521,羽毛球拍,运动,376.84,2024-12-10 02:23:53,3,1130.52,深圳,女,28
U9524,杨邦天,P91711,平板电脑,电子产品,4622.75,2024-08-25 02:10:04,5,23113.75,南京,女,25
U8867,祝天波,P76290,卫衣,服装,262.95,2024-12-05 03:19:36,1,262.95,天津,女,18
U5094,茅顺致,P75573,漫画,书籍,681.89,2024-10-16 05:08:37,2,1363.78,广州,男,49
U6415,曹志,P72697,口红,美妆,550.81,2024-03-31 22:21:49,4,2203.24,北京,女,18
U3568,屈江飞,P99900,蓝牙耳机,电子产品,5994.83,2024-04-11 13:19:54,1,5994.83,天津,女,52
U5769,郑榕亮,P95926,粉底液,美妆,656.86,2024-03-21 00:32:37,5,3284.3,天津,女,32
U7429,茅敬,P54976,芭比娃娃,玩具,321.15,2024-07-07 14:14:08,4,1284.6,广州,男,30
U7744,喻琛松,P77749,牛仔裤,服装,949.95,2024-03-16 09:39:57,2,1899.9,杭州,男,64
U1575,章树,P91141,智能手机,电子产品,5884.65,2024-10-25 18:21:43,5,29423.25,杭州,女,23
U9381,元仁炎,P47339,乐高积木,玩具,48.78,2024-10-21 04:58:36,4,195.12,南京,女,38
U3316,董健建,P13675,变形金刚,玩具,700.26,2024-06-05 17:50:23,3,2100.78,重庆,男,52
U5469,宗明晨,P97709,台灯,家居,1789.57,2024-04-19 21:38:53,5,8947.85,北京,女,29
U2027,和克保,P55025,羽毛球拍,运动,450.63,2024-01-28 05:35:55,4,1802.52,苏州,女,56
U3888,张军,P32401,历史书籍,书籍,693.65,2024-12-24 17:44:41,4,2774.6,北京,女,60
U1863,应栋,P54957,台灯,家居,3352.95,2024-09-14 07:18:49,1,3352.95,深圳,男,58
U7769,郭德兴,P68037,牛仔裤,服装,934.05,2024-04-29 03:03:21,4,3736.2,南京,男,55
U1205,宣子,P84601,技术教材,书籍,285.53,2024-10-01 11:40:43,1,285.53,杭州,女,20
U6524,经和善,P64257,充电宝,电子产品,9401.41,2024-09-27 20:10:07,4,37605.64,北京,女,56
U5439,倪腾航,P93440,芭比娃娃,玩具,255.63,2024-02-26 04:49:49,2,511.26,西安,女,63
U3613,莫天斌,P83414,毛绒玩具,玩具,810.59,2024-09-08 00:19:58,1,810.59,上海,男,62
U3296,贲行强,P12205,变形金刚,玩具,798.35,2024-04-06 02:26:51,1,798.35,成都,男,43
U5847,姚浩达,P60527,洗发水,美妆,752.14,2024-04-18 04:56:14,4,3008.56,苏州,男,26
U6443,戴旭,P46978,篮球,运动,503.09,2024-08-24 13:50:52,1,503.09,重庆,男,45
U8058,孙清,P39348,粉底液,美妆,727.25,2024-02-16 21:27:05,2,1454.5,苏州,女,32
U1562,强奇伯,P87321,粉底液,美妆,909.54,2024-09-16 07:18:05,1,909.54,南京,女,50
U5902,毛亮达,P80313,T恤,服装,456.7,2024-06-03 06:04:43,3,1370.1,苏州,女,45
U7357,宣山杰,P85692,跳绳,运动,283.44,2024-05-06 19:59:01,5,1417.2,杭州,女,33
U9893,干炎兴,P92231,毛绒玩具,玩具,560.32,2024-09-22 12:52:44,1,560.32,武汉,男,45
U9321,安昌,P99569,瑜伽垫,运动,191.28,2024-10-28 11:27:54,4,765.12,广州,女,45
U8602,沈达林,P52887,拼图,玩具,172.1,2024-12-11 13:16:20,3,516.3,南京,女,38
U3229,祝会,P41847,面霜,美妆,638.76,2024-08-29 20:27:00,1,638.76,苏州,男,26
U8672,梁信民,P14112,沙发,家居,432.01,2024-12-28 07:28:48,5,2160.05,深圳,女,38
U7825,郭泰时,P17251,卫衣,服装,372.85,2024-06-27 06:47:05,3,1118.55,成都,女,57
U1221,诸兴世,P20924,平板电脑,电子产品,7747.89,2024-06-05 05:43:19,4,30991.56,苏州,男,40
U5815,邹坚,P95292,芭比娃娃,玩具,863.84,2024-10-05 10:39:32,5,4319.2,重庆,男,34
U9746,明策群,P68646,收纳盒,家居,1663.49,2024-01-29 14:35:06,3,4990.47,天津,男,37
U7268,郭泽旭,P79642,收纳盒,家居,3838.02,2024-12-07 10:42:42,5,19190.1,深圳,男,22
U1044,何裕武,P15627,哑铃,运动,940.5,2024-01-03 14:48:41,5,4702.5,南京,男,18
U3440,穆群,P27343,四件套,家居,2060.81,2024-01-20 23:35:32,3,6182.43,深圳,女,57
U3462,赵富杰,P84565,智能手表,电子产品,9031.66,2024-04-21 12:50:16,3,27094.98,深圳,男,36
U5555,俞启会,P73293,变形金刚,玩具,266.54,2024-02-25 23:29:34,4,1066.16,成都,男,19
U7578,娄克,P82158,拼图,玩具,971.96,2024-03-12 04:07:13,3,2915.88,武汉,女,56
U1006,窦心弘,P20931,桌游,玩具,878.62,2024-07-06 05:50:21,3,2635.86,杭州,女,59
U8439,张士广,P28744,显示器,电子产品,4280.91,2024-01-22 13:27:32,2,8561.82,深圳,女,32
U6915,彭风克,P87618,漫画,书籍,866.35,2024-01-29 07:05:41,3,2599.05,成都,女,61
U7124,毕胜,P27596,乐高积木,玩具,75.97,2024-02-24 20:58:20,3,227.91,上海,男,45
U7791,单学鹏,P66128,面霜,美妆,577.63,2024-11-12 06:57:57,4,2310.52,武汉,女,32
U8393,裘庆,P73271,四件套,家居,2347.43,2024-01-09 13:22:54,5,11737.15,成都,女,33
U8288,贾波仁,P62556,毛绒玩具,玩具,637.92,2024-04-26 21:43:22,2,1275.84,上海,男,56
U7832,闵振会,P45709,笔记本电脑,电子产品,8750.15,2024-01-20 00:09:19,3,26250.45,广州,女,25
U9866,赵谦广,P95783,智能手表,电子产品,5740.63,2024-03-06 05:18:11,5,28703.15,重庆,男,23
U8851,经鹏友,P42843,时尚杂志,书籍,301.19,2024-01-27 16:26:00,1,301.19,上海,女,47
U4174,祁时风,P23506,显示器,电子产品,6223.65,2024-01-12 14:10:04,4,24894.6,天津,男,25
U2193,戚江伯,P85967,心理学,书籍,632.1,2024-09-22 04:16:23,3,1896.3,杭州,女,44
U9459,梁邦勇,P52758,夹克,服装,978.42,2024-11-13 19:51:55,3,2935.26,上海,男,31
U3607,杭文,P27036,抱枕,家居,3707.17,2024-07-28 04:39:10,2,7414.34,广州,男,39
U6908,苗振军,P17299,技术教材,书籍,733.35,2024-08-23 12:53:53,5,3666.75,苏州,男,44
U9952,左富诚,P27475,台灯,家居,4430.77,2024-04-27 02:44:20,4,17723.08,天津,女,47
U9044,莫利士,P75997,化妆刷套装,美妆,116.89,2024-01-14 15:22:19,2,233.78,苏州,女,19
U6900,房亮,P36352,时尚杂志,书籍,204.85,2024-01-25 07:06:00,2,409.7,深圳,男,47
U2931,柳若,P91177,漫画,书籍,718.06,2024-03-02 21:00:18,2,1436.12,上海,男,41
U4420,崔策,P13077,化妆刷套装,美妆,220.13,2024-10-14 13:35:36,2,440.26,广州,男,62
U2398,尹磊磊,P96137,漫画,书籍,781.75,2024-11-27 01:23:07,2,1563.5,成都,男,58
U1869,柏群山,P45199,防晒霜,美妆,582.8,2024-11-29 22:33:24,3,1748.4,上海,女,27
U5901,刁义旭,P29583,口红,美妆,345.18,2024-09-30 06:11:50,2,690.36,北京,男,61
U4304,戴栋利,P88815,粉底液,美妆,729.56,2024-02-18 16:15:15,3,2188.68,成都,男,53
U6619,贾斌清,P80962,哑铃,运动,583.09,2024-08-27 10:22:18,2,1166.18,成都,女,33
U2752,徐德楠,P28678,充电宝,电子产品,8257.02,2024-04-30 15:14:19,1,8257.02,苏州,男,25
U2645,路龙,P34319,充电宝,电子产品,6245.69,2024-10-06 13:38:41,2,12491.38,上海,女,65
U3144,梅朋建,P73092,防晒霜,美妆,784.14,2024-08-31 06:28:11,5,3920.7,杭州,女,48
U8265,莫壮信,P49234,餐桌,家居,2113.93,2024-11-05 16:56:50,4,8455.72,重庆,男,34
U1354,麻晨,P98696,人物传记,书籍,223.42,2024-04-11 20:17:18,1,223.42,杭州,女,48
U4123,何永,P18539,羽绒服,服装,619.55,2024-12-23 13:47:10,3,1858.65,武汉,男,24
U4989,俞发强,P41677,智能手表,电子产品,7615.1,2024-05-11 23:05:28,3,22845.3,重庆,男,61
U8836,赵兴,P79458,哑铃,运动,185.03,2024-02-04 18:13:37,1,185.03,天津,男,64
U7073,吉亮松,P72907,跳绳,运动,803.88,2024-09-07 03:06:03,4,3215.52,武汉,女,42
U9157,郝永利,P63181,防晒霜,美妆,579.38,2024-02-12 02:31:11,2,1158.76,北京,女,59
U2716,梁军岩,P48326,牛仔裤,服装,385.12,2024-03-31 18:41:31,3,1155.36,深圳,女,22
U2815,董福山,P72629,台灯,家居,1822.34,2024-09-20 12:43:09,1,1822.34,武汉,女,35
U8841,邬晨,P34240,漫画,书籍,271.73,2024-10-29 22:23:47,1,271.73,杭州,女,57
U5110,屈坚学,P77987,运动鞋,服装,340.4,2024-07-07 23:35:23,3,1021.2,苏州,女,64
U9331,廉河伯,P91221,T恤,服装,282.25,2024-03-17 03:02:35,5,1411.25,杭州,男,45
U7922,任航谦,P49868,桌游,玩具,260.81,2024-09-15 09:38:22,2,521.62,成都,男,25
U5305,贾厚茂,P37222,面霜,美妆,129.82,2024-10-01 04:43:59,5,649.1,成都,女,63
