用户ID,用户姓名,商品ID,商品名称,商品类别,单价,购买时间,购买数量,消费金额,用户城市,用户性别,用户年龄
U7339,路明祥,P72891,心理学,书籍,89.2,2024-04-03 11:59:43,4,356.8,上海,女,43
U1683,汪言敬,P92043,连衣裙,服装,209.24,2024-10-14 06:53:08,1,209.24,天津,女,36
U4171,明树飞,P59372,毛绒玩具,玩具,525.29,2024-01-30 07:48:38,1,525.29,重庆,女,61
U3798,杨雄时,P52659,收纳盒,家居,2524.58,2024-04-23 17:09:27,3,7573.74,南京,女,20
U4551,蔡豪政,P24126,香水,美妆,770.68,2024-06-12 21:24:37,1,770.68,成都,女,54
U9525,喻信,P37304,篮球,运动,631.41,2024-12-26 00:29:35,1,631.41,深圳,男,35
U5385,唐清朋,P74702,口红,美妆,85.35,2024-12-30 07:53:08,2,170.7,深圳,男,35
U3193,盛良,P75856,乐高积木,玩具,114.11,2024-02-09 09:52:18,5,570.55,武汉,女,48
U1401,穆江进,P95931,运动鞋,服装,573.69,2024-02-11 02:45:18,4,2294.76,重庆,女,24
U4789,郁平俊,P54149,历史书籍,书籍,1039.68,2024-10-15 09:50:57,3,3119.04,天津,男,29
U8260,朱辰炎,P27154,显示器,电子产品,10241.83,2024-02-13 08:03:32,2,20483.66,成都,男,20
U3069,费坚刚,P52289,香水,美妆,971.59,2024-07-10 11:39:36,2,1943.18,天津,女,28
U8156,常承,P28603,哑铃,运动,652.56,2024-12-17 12:10:49,1,652.56,广州,女,49
U5798,董友,P50304,乐高积木,玩具,805.17,2024-09-18 20:03:29,2,1610.34,苏州,男,18
U1597,费祥和,P81215,洗发水,美妆,300.81,2024-01-05 18:51:14,2,601.62,武汉,女,41
U9847,郭安峰,P81460,平板电脑,电子产品,9208.96,2024-09-12 01:28:01,1,9208.96,武汉,男,23
U2324,经贵富,P28674,连衣裙,服装,976.96,2024-07-14 00:00:07,3,2930.88,南京,男,52
U2883,孙和达,P23884,芭比娃娃,玩具,729.74,2024-01-08 02:32:49,2,1459.48,西安,男,22
U9972,郑梁,P25002,山地车,运动,1048.05,2024-01-01 10:53:32,1,1048.05,杭州,女,39
U9730,包言,P25172,粉底液,美妆,153.08,2024-12-04 17:13:21,5,765.4,苏州,女,31
U7906,乐河,P29745,跳绳,运动,918.71,2024-05-14 18:16:09,4,3674.84,成都,女,27
U5381,吕斌,P46391,哑铃,运动,987.37,2024-10-30 05:37:31,1,987.37,广州,女,62
U3394,路风群,P27023,乐高积木,玩具,978.52,2024-08-19 19:29:07,4,3914.08,南京,男,65
U8999,席行国,P81488,蓝牙耳机,电子产品,4431.11,2024-05-20 10:49:41,1,4431.11,天津,女,61
U6790,严博善,P64451,芭比娃娃,玩具,547.79,2024-01-08 11:40:20,1,547.79,深圳,男,53
U6787,徐新和,P80906,跳绳,运动,642.76,2024-11-24 00:52:57,2,1285.52,天津,男,25
U6456,徐才家,P81244,技术教材,书籍,395.61,2024-09-20 19:27:33,5,1978.05,天津,女,47
U1526,祝钧发,P20052,笔记本电脑,电子产品,9861.99,2024-12-06 09:07:29,2,19723.98,北京,女,25
U4455,刁进策,P87334,篮球,运动,455.82,2024-01-15 00:19:05,4,1823.28,武汉,男,40
U8369,杭亨,P33760,时尚杂志,书籍,852.36,2024-10-18 09:20:38,3,2557.08,成都,女,29
U8624,贺林伟,P59459,平板电脑,电子产品,8133.33,2024-08-28 15:51:39,4,32533.32,上海,男,37
U9854,唐功心,P39216,科幻小说,书籍,798.2,2024-05-23 16:20:50,2,1596.4,武汉,女,25
U7431,万元,P90953,收纳盒,家居,5187.54,2024-02-11 08:24:57,1,5187.54,重庆,女,63
U7867,房富庆,P43021,漫画,书籍,782.47,2024-01-25 16:24:38,5,3912.35,成都,男,42
U1688,颜启启,P77690,收纳盒,家居,2824.28,2024-10-08 16:37:00,4,11297.12,南京,女,20
U8573,臧炎贵,P30506,四件套,家居,1686.04,2024-02-20 01:59:55,2,3372.08,南京,男,53
U2963,酆先敬,P92377,拼图,玩具,623.74,2024-04-12 23:46:42,5,3118.7,南京,男,31
U8005,傅若树,P64259,心理学,书籍,368.14,2024-08-07 12:58:58,1,368.14,上海,女,42
U1071,蓝勇谦,P59923,技术教材,书籍,548.26,2024-10-07 14:09:17,1,548.26,天津,男,22
U5239,毕固鹏,P90477,科幻小说,书籍,853.08,2024-09-18 19:13:27,5,4265.4,天津,男,28
U7232,云树勇,P52484,抱枕,家居,3325.19,2024-04-21 17:07:38,5,16625.95,武汉,女,50
U6770,贲国,P49920,面霜,美妆,387.89,2024-04-27 02:10:36,2,775.78,南京,男,65
U1432,应利,P86761,台灯,家居,2338.42,2024-05-17 23:19:01,4,9353.68,天津,女,35
U2716,姚毅,P72548,抱枕,家居,120.33,2024-03-26 23:29:19,4,481.32,杭州,男,55
U5732,梁功,P26996,技术教材,书籍,189.37,2024-10-15 16:26:10,3,568.11,天津,女,26
U1471,凤斌盛,P88475,四件套,家居,156.93,2024-06-08 10:05:32,4,627.72,南京,男,51
U1526,何树谦,P46070,防晒霜,美妆,160.95,2024-11-23 15:18:32,1,160.95,天津,女,62
U7352,黄超,P23067,香水,美妆,799.26,2024-06-23 08:32:52,5,3996.3,广州,女,65
U7794,苏克松,P72333,笔记本电脑,电子产品,9949.16,2024-07-10 14:57:37,4,39796.64,杭州,男,25
U2467,倪河龙,P63676,漫画,书籍,692.11,2024-05-25 18:27:03,4,2768.44,北京,女,23
U9402,缪达,P56085,变形金刚,玩具,399.38,2024-11-22 17:57:20,3,1198.14,苏州,男,18
U1009,董承,P45711,餐桌,家居,923.61,2024-07-30 18:22:05,2,1847.22,上海,女,20
U6513,干言,P47723,笔记本电脑,电子产品,3045.76,2024-11-18 13:36:57,3,9137.28,南京,男,62
U4989,缪松行,P30969,羽绒服,服装,759.2,2024-02-25 05:26:47,2,1518.4,天津,女,61
U6186,蔡子信,P50319,乐高积木,玩具,875.47,2024-11-01 13:22:22,1,875.47,武汉,男,47
U2258,尹翔良,P48546,办公椅,家居,2955.47,2024-03-01 05:54:13,2,5910.94,深圳,女,46
U3650,谢楠杰,P57132,智能手机,电子产品,4930.1,2024-03-20 16:59:12,2,9860.2,天津,男,39
U9055,金天弘,P81728,变形金刚,玩具,845.59,2024-09-28 00:47:48,1,845.59,天津,女,38
U3409,曹中,P36858,遥控车,玩具,279.96,2024-04-11 13:07:44,5,1399.8,西安,女,32
U8047,罗裕敬,P93088,口红,美妆,539.63,2024-06-12 07:14:43,2,1079.26,成都,女,43
U7077,倪栋,P38685,牛仔裤,服装,588.38,2024-05-17 00:53:24,2,1176.76,天津,男,49
U7325,蔡山,P70060,跳绳,运动,217.08,2024-11-26 08:51:45,4,868.32,杭州,男,20
U1624,诸敬,P11947,羽毛球拍,运动,591.12,2024-08-11 02:44:16,4,2364.48,深圳,男,65
U7599,时保,P65124,平板电脑,电子产品,2241.89,2024-07-17 13:36:17,4,8967.56,天津,女,55
U5506,缪安时,P51285,漫画,书籍,238.06,2024-03-31 23:21:57,1,238.06,武汉,男,23
U3154,郎榕,P74296,历史书籍,书籍,140.1,2024-02-04 02:44:03,2,280.2,武汉,男,40
U3337,倪才伟,P38123,连衣裙,服装,73.68,2024-12-25 07:12:14,1,73.68,深圳,女,32
U7681,梅勇,P73920,T恤,服装,403.84,2024-12-16 14:31:34,3,1211.52,杭州,男,27
U3723,于坚杰,P66121,智能手表,电子产品,4739.69,2024-08-19 04:05:26,1,4739.69,南京,男,40
U6547,伍浩宁,P93838,山地车,运动,1048.54,2024-12-24 00:56:13,3,3145.62,重庆,男,27
U5158,乐哲河,P83759,充电宝,电子产品,7047.8,2024-06-09 06:24:34,5,35239.0,成都,男,48
U3137,夏豪政,P44141,人物传记,书籍,74.33,2024-11-17 09:59:42,4,297.32,成都,女,65
U9833,骆毅,P57877,历史书籍,书籍,976.13,2024-05-18 01:18:03,5,4880.65,苏州,男,65
U3151,许旭,P84324,夹克,服装,423.52,2024-05-25 20:18:15,3,1270.56,西安,男,57
U8938,俞贵,P53138,台灯,家居,4676.88,2024-09-27 09:03:42,2,9353.76,北京,男,58
U7733,施鸣,P75436,桌游,玩具,37.41,2024-03-10 00:17:23,5,187.05,苏州,男,34
U8267,蔡楠航,P90726,粉底液,美妆,798.29,2024-02-06 10:31:19,3,2394.87,成都,女,33
U7187,花之栋,P61096,蓝牙耳机,电子产品,8504.58,2024-02-17 21:33:48,1,8504.58,杭州,男,50
U9791,酆中世,P90047,化妆刷套装,美妆,699.27,2024-09-15 03:22:17,5,3496.35,重庆,女,55
U5438,闵言胜,P25638,智能手表,电子产品,2821.27,2024-08-22 05:07:10,4,11285.08,成都,男,29
U4096,严树利,P47725,抱枕,家居,214.18,2024-06-19 22:23:05,5,1070.9,重庆,女,35
U4599,戴武壮,P77835,智能手机,电子产品,763.94,2024-02-12 03:42:04,3,2291.82,杭州,男,28
U5228,奚旭,P57716,T恤,服装,179.48,2024-10-05 22:46:35,3,538.44,苏州,女,60
U5808,石翰伟,P96701,连衣裙,服装,155.04,2024-09-14 15:24:09,1,155.04,北京,男,64
U7863,陶心,P59439,漫画,书籍,406.88,2024-08-13 13:56:06,5,2034.4,北京,男,55
U7669,和斌志,P35917,连衣裙,服装,553.5,2024-07-11 18:01:14,1,553.5,天津,女,39
U1248,宋龙康,P34981,科幻小说,书籍,958.66,2024-09-24 17:39:07,5,4793.3,北京,女,27
U9253,蒋群进,P20312,洗发水,美妆,978.66,2024-06-18 03:17:37,3,2935.98,广州,男,41
U7350,金航,P93530,毛绒玩具,玩具,558.88,2024-09-25 03:29:36,3,1676.64,西安,女,54
U3539,乐富刚,P11078,羽毛球拍,运动,774.67,2024-01-31 05:56:50,3,2324.01,重庆,女,36
U5355,潘善承,P58152,历史书籍,书籍,271.66,2024-01-22 20:53:00,5,1358.3,深圳,男,65
U1599,和明,P48230,历史书籍,书籍,180.57,2024-03-11 15:43:27,4,722.28,成都,女,59
U8608,孙翔钧,P56980,山地车,运动,145.75,2024-01-16 06:53:34,1,145.75,南京,女,51
U7608,禹哲永,P53078,人物传记,书籍,796.15,2024-09-07 01:46:35,2,1592.3,天津,男,56
U1762,蓝昌天,P69107,防晒霜,美妆,378.9,2024-04-04 10:32:31,2,757.8,成都,女,25
U4075,费奇,P11673,粉底液,美妆,868.47,2024-11-01 06:22:55,1,868.47,广州,女,33
U5283,元有,P13316,沙发,家居,2204.33,2024-02-25 01:57:25,5,11021.65,西安,女,62
U9443,喻善之,P17981,科幻小说,书籍,63.66,2024-06-23 23:45:36,4,254.64,深圳,女,43
U5995,冯健敬,P95481,收纳盒,家居,4111.65,2024-10-29 19:59:39,4,16446.6,深圳,女,18
U9216,孟伦磊,P39517,瑜伽垫,运动,811.39,2024-02-26 14:34:11,2,1622.78,成都,男,22
U3384,祝敬泽,P22041,遥控车,玩具,373.75,2024-02-02 09:03:59,1,373.75,重庆,男,30
U5608,经盛,P93754,显示器,电子产品,9959.48,2024-04-29 21:33:01,1,9959.48,杭州,女,24
U4822,和刚若,P86737,心理学,书籍,420.34,2024-02-27 10:55:44,1,420.34,杭州,男,37
U7978,尤山,P39175,乐高积木,玩具,253.65,2024-08-23 06:04:21,4,1014.6,武汉,男,40
U4345,杜炎,P23555,四件套,家居,1642.82,2024-09-20 13:19:33,1,1642.82,苏州,女,21
U9439,元世安,P20611,面霜,美妆,842.8,2024-06-14 01:32:38,4,3371.2,南京,女,40
U6889,孔钧,P25898,跳绳,运动,864.64,2024-05-05 21:32:02,4,3458.56,广州,男,35
U4833,季毅辉,P12060,香水,美妆,880.79,2024-02-19 06:52:07,4,3523.16,重庆,男,41
U9364,宋武松,P44325,羽毛球拍,运动,685.7,2024-02-01 23:53:51,3,2057.1,广州,男,19
U6302,屈浩固,P51374,智能手表,电子产品,7475.35,2024-02-05 15:15:55,2,14950.7,上海,女,65
U5294,解浩顺,P18344,餐桌,家居,5163.47,2024-06-09 09:01:04,5,25817.35,上海,女,34
U4250,邵榕栋,P75949,拼图,玩具,142.1,2024-12-02 03:49:10,4,568.4,广州,女,48
U3315,梁康,P35556,抱枕,家居,3028.49,2024-04-13 11:38:02,3,9085.47,广州,男,40
U7165,明榕子,P49410,桌游,玩具,254.12,2024-02-18 09:43:13,5,1270.6,西安,女,63
U4799,田富,P83413,卫衣,服装,610.2,2024-03-07 01:33:35,2,1220.4,天津,女,44
U8200,臧福,P92991,运动鞋,服装,110.28,2024-03-09 05:11:57,3,330.84,成都,女,65
U1461,包弘,P64068,历史书籍,书籍,860.67,2024-11-07 11:28:55,4,3442.68,天津,女,39
U7198,骆裕谦,P65530,芭比娃娃,玩具,1043.13,2024-01-05 14:36:46,3,3129.39,苏州,男,58
U3849,臧宁时,P20431,卫衣,服装,867.78,2024-11-13 19:19:26,4,3471.12,天津,女,43
U8942,葛振,P70988,时尚杂志,书籍,114.08,2024-01-12 01:16:34,1,114.08,西安,男,47
U5468,陶山朋,P64925,瑜伽垫,运动,863.73,2024-12-30 08:31:32,4,3454.92,南京,男,48
U5726,湛星,P56602,连衣裙,服装,23.75,2024-11-13 17:30:09,4,95.0,南京,男,25
U8444,麻成,P79287,时尚杂志,书籍,568.69,2024-08-30 20:13:46,1,568.69,苏州,女,53
U7424,应栋昌,P81215,跑步鞋,运动,472.25,2024-03-15 13:43:21,4,1889.0,重庆,女,45
U5215,唐中世,P20922,T恤,服装,662.41,2024-10-21 04:07:26,1,662.41,南京,女,31
U9095,诸学平,P44356,运动鞋,服装,252.95,2024-03-17 07:35:41,4,1011.8,北京,男,60
U7397,张良学,P13973,心理学,书籍,794.42,2024-03-02 09:41:39,4,3177.68,广州,男,62
U3120,费杰鸣,P21163,充电宝,电子产品,2739.65,2024-05-25 21:10:44,3,8218.95,广州,男,61
U6007,水中豪,P43763,台灯,家居,326.66,2024-03-14 08:42:06,4,1306.64,南京,女,34
U3031,余之伟,P27796,跳绳,运动,23.75,2024-07-05 13:25:52,1,23.75,天津,男,56
U3379,毛克,P47242,口红,美妆,507.41,2024-03-31 22:46:26,1,507.41,成都,男,46
U3427,方家,P27637,变形金刚,玩具,850.12,2024-03-22 00:36:19,5,4250.6,成都,女,35
U9248,卢庆,P27225,台灯,家居,1242.32,2024-12-02 12:53:43,1,1242.32,南京,男,54
U5160,茅彪博,P43554,智能手机,电子产品,955.45,2024-07-24 01:22:02,4,3821.8,西安,男,51
U6377,费轮刚,P61764,遥控车,玩具,295.14,2024-03-04 02:54:43,5,1475.7,上海,女,36
U4836,俞心以,P32439,人物传记,书籍,825.71,2024-08-21 13:13:21,4,3302.84,苏州,女,48
U9010,凌光,P22166,技术教材,书籍,878.69,2024-07-15 00:16:22,2,1757.38,武汉,男,52
U2664,舒振兴,P71920,智能手表,电子产品,6632.59,2024-12-20 17:59:17,3,19897.77,天津,女,35
U7207,贲子,P54238,显示器,电子产品,1871.32,2024-04-08 10:21:05,2,3742.64,成都,男,61
U6399,雷会顺,P63744,芭比娃娃,玩具,337.54,2024-06-23 21:53:38,1,337.54,上海,女,27
U4670,韩德,P14532,历史书籍,书籍,241.44,2024-11-20 10:31:25,3,724.32,西安,女,45
U7283,汤亮风,P99774,山地车,运动,94.56,2024-01-29 00:35:44,3,283.68,苏州,女,41
U2858,雷新全,P14205,科幻小说,书籍,129.62,2024-08-11 20:07:00,4,518.48,重庆,女,38
U8254,齐泽,P88016,洗发水,美妆,228.08,2024-05-17 12:10:33,1,228.08,南京,女,31
U8104,云邦榕,P74723,口红,美妆,702.88,2024-08-21 00:51:29,3,2108.64,西安,男,18
U4005,邱炎,P17616,牛仔裤,服装,880.43,2024-04-18 22:23:45,4,3521.72,北京,女,53
U5304,包永安,P12940,蓝牙耳机,电子产品,3896.58,2024-07-22 07:44:29,1,3896.58,南京,女,40
U1395,伍厚岩,P58528,哑铃,运动,260.12,2024-07-16 15:45:12,5,1300.6,上海,女,36
U4849,童群学,P58947,T恤,服装,300.49,2024-10-15 18:30:17,4,1201.96,成都,女,53
U5755,万光祥,P66749,收纳盒,家居,501.74,2024-05-25 01:15:15,3,1505.22,深圳,男,53
U4222,汪厚安,P48629,科幻小说,书籍,31.92,2024-03-07 07:09:42,1,31.92,上海,男,62
U6495,祝航,P43298,T恤,服装,794.3,2024-08-11 17:17:57,4,3177.2,深圳,男,46
U5959,童国,P98322,瑜伽垫,运动,34.01,2024-09-02 03:40:01,5,170.05,成都,女,42
U2928,杨谦达,P42930,蓝牙耳机,电子产品,7903.56,2024-07-29 03:40:04,4,31614.24,上海,女,46
U6415,祁民敬,P48036,沙发,家居,4593.96,2024-10-19 00:09:29,3,13781.88,北京,女,46
U3579,和东波,P58235,抱枕,家居,2458.85,2024-04-01 09:44:43,2,4917.7,深圳,女,65
U7739,时鹏豪,P67202,心理学,书籍,191.42,2024-01-14 12:52:14,1,191.42,广州,男,25
U6920,丁邦厚,P78768,历史书籍,书籍,328.42,2024-03-17 22:41:14,5,1642.1,杭州,男,38
U2197,安厚,P77259,收纳盒,家居,372.49,2024-08-29 04:28:14,4,1489.96,武汉,男,22
U8277,俞坚晨,P92843,拼图,玩具,819.51,2024-01-03 16:25:56,2,1639.02,重庆,男,61
U8698,彭树会,P85107,面霜,美妆,632.89,2024-02-27 18:22:03,3,1898.67,重庆,女,59
U2539,席贵学,P73393,跑步鞋,运动,1009.21,2024-01-31 21:51:55,2,2018.42,南京,男,43
U6659,诸军志,P51234,山地车,运动,560.22,2024-12-30 23:52:53,1,560.22,苏州,男,28
U2997,苏利,P82168,时尚杂志,书籍,749.91,2024-08-10 12:06:47,4,2999.64,上海,男,58
U8835,毕伯,P92957,办公椅,家居,5142.46,2024-04-27 07:56:30,4,20569.84,深圳,男,41
U2605,费光中,P82100,香水,美妆,514.59,2024-08-28 21:45:05,5,2572.95,武汉,女,65
U3675,夏子义,P94159,拼图,玩具,114.91,2024-04-07 22:12:26,4,459.64,北京,女,50
U8940,孟武,P19440,收纳盒,家居,769.48,2024-08-30 11:35:22,1,769.48,天津,女,62
U1540,强哲广,P22404,笔记本电脑,电子产品,1918.75,2024-03-21 17:37:17,5,9593.75,天津,男,42
U1035,裘雄,P66053,跳绳,运动,791.7,2024-12-02 04:32:15,4,3166.8,天津,男,31
U7043,支策,P91911,充电宝,电子产品,5802.72,2024-01-25 15:43:13,4,23210.88,深圳,男,58
U5937,范翰辰,P35254,跑步鞋,运动,327.95,2024-11-10 22:14:30,2,655.9,北京,女,53
U3857,柳飞强,P42495,运动鞋,服装,977.52,2024-05-21 10:33:15,1,977.52,广州,男,27
U1590,殷保星,P45083,遥控车,玩具,956.98,2024-06-12 05:04:35,5,4784.9,杭州,男,35
U8863,韦祥,P89510,漫画,书籍,487.17,2024-07-17 16:51:00,5,2435.85,天津,女,26
U1210,危心,P56123,山地车,运动,303.43,2024-05-25 06:18:42,1,303.43,西安,男,40
U8973,项盛,P69598,沙发,家居,1100.19,2024-01-31 23:40:26,3,3300.57,上海,男,50
U3367,缪冠成,P47782,桌游,玩具,719.14,2024-11-15 18:31:50,4,2876.56,北京,男,24
U3535,禹思贵,P65720,遥控车,玩具,260.76,2024-06-27 06:11:08,3,782.28,天津,女,48
U2669,萧永鸣,P14623,桌游,玩具,318.23,2024-06-25 15:25:00,3,954.69,成都,男,31
U6211,韩民,P64765,充电宝,电子产品,5638.94,2024-04-22 06:23:53,5,28194.7,南京,女,21
U9920,萧力达,P17938,四件套,家居,3411.48,2024-07-14 16:53:07,5,17057.4,武汉,女,62
U9556,丁元,P36310,漫画,书籍,258.27,2024-10-21 18:14:38,2,516.54,天津,女,53
U3576,谢义时,P32630,桌游,玩具,359.28,2024-01-09 20:36:10,3,1077.84,深圳,男,21
U1287,施勇炎,P95645,T恤,服装,361.32,2024-04-12 20:12:24,1,361.32,苏州,男,32
U7653,盛利邦,P68143,技术教材,书籍,535.03,2024-11-19 15:03:26,3,1605.09,武汉,男,19
U2862,崔保,P14627,卫衣,服装,1007.55,2024-01-26 17:23:06,3,3022.65,上海,女,32
U9128,尹善振,P38641,粉底液,美妆,236.76,2024-11-11 13:22:10,4,947.04,杭州,男,60
U8324,熊朋,P52895,芭比娃娃,玩具,469.35,2024-04-19 14:42:23,1,469.35,南京,男,24
U8179,齐飞翰,P80611,人物传记,书籍,814.2,2024-05-26 05:29:51,1,814.2,北京,女,50
U2599,柯启波,P28298,遥控车,玩具,693.63,2024-03-17 23:35:58,4,2774.52,武汉,女,49
U6649,干广,P59441,拼图,玩具,138.95,2024-09-22 14:42:13,4,555.8,西安,女,42
U9579,鲍光启,P14484,跑步鞋,运动,483.3,2024-07-08 00:28:12,5,2416.5,上海,男,35
U1920,米全俊,P15165,变形金刚,玩具,124.37,2024-01-31 04:42:36,1,124.37,天津,男,21
U7023,冯庆庆,P88700,智能手机,电子产品,8254.03,2024-04-01 08:15:41,2,16508.06,南京,女,28
U6564,管辰,P20030,化妆刷套装,美妆,449.1,2024-06-08 02:17:18,1,449.1,南京,女,41
U2542,尹全,P73804,T恤,服装,959.15,2024-10-16 05:34:33,1,959.15,苏州,女,54
U6810,房达达,P13032,时尚杂志,书籍,819.05,2024-04-26 20:09:46,3,2457.15,南京,女,60
U6261,梅强,P74613,羽绒服,服装,329.37,2024-06-06 20:51:47,1,329.37,杭州,女,32
U8976,褚永元,P63024,充电宝,电子产品,10262.44,2024-11-23 15:10:54,2,20524.88,苏州,男,29
U9969,陶林浩,P56629,平板电脑,电子产品,3549.7,2024-01-02 03:22:17,1,3549.7,重庆,男,61
U9271,史哲弘,P81028,历史书籍,书籍,758.28,2024-08-12 02:07:19,1,758.28,上海,女,49
U9840,唐盛,P64699,智能手表,电子产品,6053.95,2024-03-15 07:37:42,2,12107.9,上海,女,58
U1276,范以学,P60853,粉底液,美妆,246.34,2024-06-27 01:04:08,1,246.34,苏州,男,57
U1392,郎功泽,P28463,漫画,书籍,590.02,2024-06-21 11:09:08,4,2360.08,上海,女,41
U9713,莫文风,P74764,芭比娃娃,玩具,1002.64,2024-06-08 00:27:42,1,1002.64,南京,女,43
U7037,石翰斌,P46366,篮球,运动,442.2,2024-08-06 04:04:17,1,442.2,重庆,男,25
U7488,葛心宏,P69790,漫画,书籍,264.09,2024-06-02 02:10:03,3,792.27,深圳,女,57
U6437,邹哲,P59155,夹克,服装,529.58,2024-05-24 14:55:18,3,1588.74,苏州,女,48
U6328,舒江宁,P85837,哑铃,运动,788.33,2024-05-09 14:23:17,1,788.33,北京,女,35
U2754,杨全伦,P95991,蓝牙耳机,电子产品,8706.52,2024-04-17 18:33:18,3,26119.56,苏州,男,22
U5350,史乐飞,P12314,四件套,家居,4728.22,2024-11-02 02:22:04,2,9456.44,苏州,女,42
U6420,吕伦哲,P38870,办公椅,家居,388.25,2024-08-03 17:44:53,1,388.25,广州,女,43
U7966,毛朋山,P29804,笔记本电脑,电子产品,5833.74,2024-04-27 05:55:31,2,11667.48,重庆,男,21
U7357,狄家亮,P75405,抱枕,家居,3159.43,2024-03-09 08:58:54,1,3159.43,上海,女,30
U4293,曹刚朗,P90982,篮球,运动,636.12,2024-06-11 11:38:29,4,2544.48,南京,女,24
U6737,蔡健贵,P20366,面霜,美妆,216.83,2024-01-25 00:55:05,2,433.66,北京,女,61
U4965,和晨振,P59934,抱枕,家居,3056.31,2024-02-07 12:37:40,1,3056.31,北京,女,34
U9194,凌涛,P62178,防晒霜,美妆,23.95,2024-06-04 17:33:05,2,47.9,重庆,男,29
U4941,季盛若,P59328,洗发水,美妆,113.52,2024-02-03 07:39:41,5,567.6,广州,男,39
U4995,奚楠,P77659,餐桌,家居,5129.54,2024-07-04 22:11:03,4,20518.16,重庆,男,58
U7115,颜钧,P80259,抱枕,家居,1493.48,2024-04-04 15:38:19,2,2986.96,北京,男,46
U4483,祁鸣,P69128,充电宝,电子产品,8765.59,2024-09-01 15:16:27,1,8765.59,杭州,男,60
U2269,宣发,P61724,充电宝,电子产品,6299.75,2024-03-16 15:43:42,2,12599.5,广州,女,59
U4584,钱杰盛,P54861,心理学,书籍,183.84,2024-11-15 16:23:24,5,919.2,深圳,女,49
U2448,花琛河,P93707,蓝牙耳机,电子产品,7470.98,2024-04-28 22:44:45,4,29883.92,深圳,女,22
U9716,唐炎,P13126,跑步鞋,运动,56.18,2024-09-04 06:57:17,3,168.54,广州,女,36
U1385,窦健亮,P31195,抱枕,家居,1691.98,2024-01-07 17:04:15,5,8459.9,上海,男,59
U8306,徐振,P17045,抱枕,家居,3316.05,2024-03-04 00:10:32,5,16580.25,南京,男,54
U2285,季会振,P20046,智能手表,电子产品,9383.07,2024-01-17 07:41:16,5,46915.35,西安,女,34
U8049,禹星义,P76138,拼图,玩具,933.68,2024-02-02 21:57:36,5,4668.4,杭州,男,57
U4760,麻强,P33491,桌游,玩具,630.4,2024-06-27 09:26:26,2,1260.8,重庆,男,64
U1102,陈友武,P20175,牛仔裤,服装,290.63,2024-02-03 03:11:03,4,1162.52,上海,女,23
U4473,鲁清,P34235,羽毛球拍,运动,900.69,2024-11-18 18:21:15,5,4503.45,北京,男,60
U6094,江广,P80316,防晒霜,美妆,109.58,2024-10-07 06:26:16,5,547.9,天津,女,31
U3833,宋兴宁,P49002,夹克,服装,647.25,2024-02-07 23:52:13,4,2589.0,西安,女,60
U3703,宗宁,P90823,心理学,书籍,873.47,2024-03-26 11:56:17,1,873.47,天津,女,29
U2425,滕力成,P22307,餐桌,家居,2281.47,2024-01-01 15:32:59,1,2281.47,天津,男,29
U5931,朱兴义,P24551,粉底液,美妆,718.28,2024-02-29 19:46:38,2,1436.56,广州,女,34
U3988,卫力胜,P76548,智能手表,电子产品,6370.67,2024-08-07 11:24:04,1,6370.67,成都,女,36
U8125,雷毅岩,P94453,收纳盒,家居,1005.29,2024-01-08 08:16:42,3,3015.87,上海,男,41
U5395,经星,P61971,面霜,美妆,711.26,2024-06-20 18:36:36,3,2133.78,西安,男,42
U7451,纪武信,P62255,时尚杂志,书籍,616.99,2024-09-29 01:17:36,4,2467.96,杭州,女,35
U2052,伏鸣峰,P99086,沙发,家居,1838.17,2024-06-17 07:28:42,2,3676.34,重庆,女,57
U2613,唐光发,P76893,山地车,运动,666.89,2024-06-20 21:08:03,4,2667.56,重庆,女,56
U9466,汤心波,P10293,跳绳,运动,59.28,2024-06-13 04:40:57,3,177.84,重庆,男,20
U8701,蒋祥茂,P88143,智能手表,电子产品,8389.93,2024-11-15 03:23:51,5,41949.65,成都,男,34
U5561,狄航文,P25870,芭比娃娃,玩具,136.49,2024-03-28 06:48:00,3,409.47,南京,女,24
U9158,潘学友,P13377,跳绳,运动,801.4,2024-04-02 00:14:07,5,4007.0,苏州,女,24
U1404,伏峰,P60888,心理学,书籍,95.33,2024-05-07 02:07:08,5,476.65,深圳,女,29
U5802,郁元强,P95512,夹克,服装,669.23,2024-10-15 00:11:25,4,2676.92,重庆,女,49
U3815,樊腾有,P43883,充电宝,电子产品,4181.81,2024-04-19 00:40:57,3,12545.43,深圳,男,21
U3470,凤善震,P29154,羽绒服,服装,184.41,2024-09-18 21:44:09,2,368.82,杭州,女,21
U7629,水钧,P38642,科幻小说,书籍,911.19,2024-09-05 22:08:47,4,3644.76,西安,男,26
U6894,夏学庆,P94721,羽绒服,服装,27.32,2024-09-29 05:59:14,4,109.28,苏州,女,18
U3421,朱功,P94836,跳绳,运动,67.92,2024-06-30 17:01:57,3,203.76,南京,女,50
U6072,朱旭,P76351,四件套,家居,5111.34,2024-10-15 19:41:21,4,20445.36,杭州,男,41
U3500,许松,P96643,化妆刷套装,美妆,183.42,2024-03-08 15:33:11,2,366.84,广州,男,25
U6123,郎功浩,P78465,夹克,服装,624.53,2024-10-01 07:23:27,1,624.53,武汉,女,22
U6297,贝壮,P68552,办公椅,家居,4261.26,2024-09-17 04:54:54,5,21306.3,成都,男,43
